id,brand,model,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month,period
adidas-crazy-8-nightmare-before-christmas,adidas,crazy,adidas crazy 8 nightmare before christmas,New,21100.0,9.5,36900.0,26300.0,0.0,0.0,Black 1/Collegiate Purple/Running White,13087.5,2013-12-20,42200.0,11700.0,14700.0,27600.0,30.7,19.0,60.0,25800.0,2494.0
adidas-stan-smith-pharrell-blank-canvas,adidas,stan,adidas stan smith pharrell blank canvas,New,10600.0,10.5,15800.0,7900.0,-2100.0,-17.0,Cream White/Running White/Running White,16752.0,2018-02-23,12700.0,8000.0,8700.0,12500.0,18.4,3.0,-37.5,10400.0,968.0
adidas-sc-premiere-extra-butter-cableknit-collegiate-navy,adidas,sc,adidas sc premiere extra butter cableknit collegiate navy,New,24200.0,11,12700.0,2800.0,500.0,2.0,Collegiate Navy/Collegiate Navy/Chalk White,13611.0,2020-04-21,24200.0,23800.0,24000.0,24400.0,0.9,2.0,76.2,24000.0,180.0
adidas-continental-80-black-scarlet-green,adidas,continental,adidas continental 80 black scarlet green,New,8000.0,10.5,6200.0,,200.0,1.0,Core Black/Scarlet/Collegiate Green,8376.0,2020-01-01,8000.0,7800.0,8000.0,8100.0,0.7,2.0,-6.3,8000.0,291.0
adidas-yeezy-boost-350-v2-yecheil,adidas,yeezy,adidas yeezy boost 350 v2 yecheil (non-reflective),New,32700.0,9,31700.0,42200.0,200.0,0.0,Yecheil/Yecheil/Yecheil,23034.0,2019-12-20,121900.0,10600.0,30400.0,35000.0,7.2,52533.0,40.9,32100.0,303.0
adidas-nmd-r1-metal-grey,adidas,nmd,adidas nmd r1 metal grey,New,11600.0,12,10500.0,8400.0,1200.0,11.0,Metal Grey/Orbit Grey/Yellow,13611.0,2020-02-01,18700.0,8400.0,9100.0,14200.0,22.0,26.0,-15.4,11600.0,260.0
adidas-eqt-support-93-17-red-carpet-pack-black,adidas,eqt,adidas eqt support 93/17 red carpet pack black,New,9000.0,8,9000.0,13100.0,200.0,1.0,Core Black/Core Black/Core Black,19893.0,2018-03-01,15900.0,5400.0,7000.0,11000.0,21.9,97.0,-55.3,10400.0,962.0
adidas-3d-runner-black,adidas,3d,adidas 3d runner black,New,234200.0,7,494400.0,177400.0,40400.0,21.0,,34865.1,2016-12-15,234200.0,193900.0,214100.0,254400.0,8.6,2.0,567.3,214100.0,1403.0
adidas-ultra-boost-2019-pride-2019,adidas,ultra,adidas ultra boost 2019 pride (2019),New,10300.0,10.0,10300.0,10500.0,-2000.0,-17.0,Cloud White/Scarlet/Bright Yellow,18846.0,2019-06-01,20300.0,5200.0,8600.0,12000.0,16.2,509.0,-46.1,9300.0,505.0
adidas-eqt-support-ultra-mastermind-mystery-ink,adidas,eqt,adidas eqt support ultra mastermind mystery ink,New,8100.0,8.5,7700.0,8300.0,1000.0,14.0,,23034.0,2017-09-29,14200.0,4300.0,5700.0,10400.0,28.7,28.0,-65.4,8100.0,1115.0
adidas-tennis-hu-pharrell-solid-blue,adidas,tennis,adidas tennis hu pharrell solid blue,New,11200.0,8.5,10500.0,7500.0,1400.0,14.0,,11517.0,2017-09-08,17900.0,5300.0,8500.0,13900.0,24.4,17.0,-4.0,10400.0,1136.0
adidas-superstar-made-in-france-white-black,adidas,superstar,adidas superstar made in france white black,New,42100.0,9.5,61200.0,47400.0,0.0,0.0,,16752.0,2014-12-12,42100.0,42100.0,37900.0,46300.0,,1.0,149.4,42100.0,2137.0
adidas-pro-vision-marvel-captain-marvel,adidas,pro,adidas pro vision marvel captain marvel,New,6400.0,12,5800.0,5700.0,-2100.0,-25.0,Blue/Red Solid/Bright Yellow,11517.0,2019-04-26,12800.0,2800.0,5200.0,7500.0,19.1,29.0,-45.5,6800.0,541.0
adidas-solar-hu-glide-multi-color,adidas,solar,adidas solar hu glide multi-color,New,18400.0,7,23200.0,18900.0,-5300.0,-23.0,Multi-Color,15705.0,2018-09-08,42400.0,8000.0,14700.0,22100.0,19.8,62.0,16.0,22100.0,771.0
adidas-predator-accelerator-firm-ground-cleat-black-white-red,adidas,predator,adidas predator accelerator firm ground cleat black white red,New,42100.0,13,84200.0,31700.0,-15800.0,-27.0,Core Black/Cloud White/Red,36645.0,2018-08-23,63200.0,36900.0,32500.0,51800.0,22.9,8.0,14.1,47600.0,787.0
adidas-nite-jogger-st-desert-sand,adidas,nite,adidas nite jogger st desert sand,New,4300.0,8.5,4700.0,3600.0,-500.0,-11.0,St Desert Sand/St Desert Sand/Simple Brown,13611.0,,6400.0,4300.0,3700.0,4800.0,12.8,12.0,-69.2,5100.0,
adidas-streetball-grey-two-active-purple,adidas,streetball,adidas streetball grey two active purple,New,8800.0,10,16400.0,,0.0,0.0,Grey Two/Active Purple/Shock Cyan,11517.0,,8800.0,8800.0,8000.0,9600.0,,1.0,-24.5,8800.0,
adidas-crazy-1-adv-core-black-off-white,adidas,crazy,adidas crazy 1 adv core black off white,New,13200.0,9,,7400.0,-2500.0,-16.0,Core Black/Off White/Core Black,15705.0,2018-10-01,15800.0,13200.0,12000.0,14500.0,9.6,2.0,-16.7,14500.0,748.0
adidas-campus-pride-pack-2018,adidas,campus,adidas campus pride pack (2018),New,5600.0,10.5,8200.0,10100.0,-2300.0,-29.0,Cream White/Trace Pink/Trace Scarlet,9423.0,2018-06-01,8000.0,5600.0,4500.0,6800.0,20.8,2.0,-41.1,6800.0,870.0
adidas-y-3-shiku-run-signal-cyan,adidas,y-3,adidas y-3 shiku run signal cyan,New,28700.0,9.5,40100.0,21100.0,-11300.0,-28.0,Black/Signal Cyan/Red,36645.0,2020-08-25,40100.0,28700.0,23000.0,34400.0,19.9,2.0,-22.3,34400.0,54.0
adidas-tubular-doom-grey-core-black,adidas,tubular,adidas tubular doom grey core black,New,9000.0,11.5,10600.0,10500.0,-1500.0,-15.0,,12564.0,2017-09-14,10600.0,4300.0,7800.0,10200.0,12.6,29.0,-29.2,8000.0,1130.0
adidas-zx-4000-off-white-hot-lime,adidas,zx,adidas zx 4000 off white hot lime,New,6400.0,11.5,4800.0,3700.0,0.0,0.0,Off White/Raw White/Chalk White,10470.0,2019-07-06,6400.0,6400.0,5700.0,7000.0,,1.0,-40.0,6400.0,470.0
adidas-aw-skate-alexander-wang-sand,adidas,aw,adidas aw skate alexander wang sand,New,34300.0,8,13200.0,23200.0,13200.0,63.0,,18846.0,2017-04-01,34300.0,10100.0,27500.0,41200.0,20.0,15.0,80.6,20800.0,1296.0
adidas-sl20-noah-black,adidas,sl20,adidas sl20 noah black,New,6900.0,8.5,10500.0,10500.0,-5800.0,-46.0,Core Black/Core White/Blue,13611.0,2020-08-27,19000.0,6900.0,3800.0,10000.0,44.4,22.0,-50.0,14200.0,52.0
adidas-nizza-hi-cloud-white,adidas,nizza,adidas nizza hi cloud white,New,8200.0,10,,,3400.0,71.0,Cloud White/Cloud White/Off White,8376.0,2018-07-01,8200.0,4800.0,6800.0,9600.0,17.5,3.0,-3.3,6300.0,840.0
adidas-tubular-doom-triple-black-2-0,adidas,tubular,adidas tubular doom triple black 2.0,New,10600.0,10.5,21100.0,,-8400.0,-44.0,,16752.0,2016-09-09,19000.0,10600.0,6400.0,14800.0,40.0,2.0,-37.5,14800.0,1500.0
adidas-sl-loop-wish-independent-currency,adidas,sl,"adidas sl loop wish ""independent currency""",New,15900.0,10.5,18900.0,15800.0,-3700.0,-19.0,,10470.0,2014-07-04,20600.0,13200.0,12700.0,19000.0,19.7,5.0,50.0,16500.0,2298.0
adidas-yeezy-boost-350-v2-core-black-copper,adidas,yeezy,adidas yeezy boost 350 v2 core black copper,New,63800.0,11,73800.0,79000.0,-6400.0,-9.0,,23034.0,2016-11-23,175700.0,48700.0,56000.0,71600.0,12.2,329.0,175.0,72400.0,1425.0
adidas-eqt-support-mid-adv-core-black-trace-pink,adidas,eqt,adidas eqt support mid adv core black trace pink,New,6400.0,11,17100.0,3100.0,-600.0,-9.0,Cloud White/Core Black/Trace Pink,12564.0,2018-07-19,7400.0,5100.0,5400.0,7300.0,14.5,5.0,-50.0,6300.0,822.0
adidas-eqt-gazelle-semi-coral-active-purple,adidas,eqt,adidas eqt gazelle semi coral active purple,New,14200.0,13,6900.0,,7100.0,100.0,Semi Coral/Core Black/Active Purple,11517.0,2019-07-20,14200.0,7100.0,10900.0,17400.0,23.1,3.0,21.8,9500.0,456.0
adidas-detroit-runner-raf-simons-grey-maroon,adidas,detroit,adidas detroit runner raf simons grey maroon,New,18700.0,8,15500.0,9400.0,-4500.0,-20.0,Solid Grey/Solid Grey/Maroon,43974.0,2018-08-16,28300.0,12200.0,13300.0,24100.0,28.6,5.0,-57.9,20900.0,794.0
adidas-zx-flux-ocean,adidas,zx,adidas zx flux ocean,New,12700.0,12.5,18500.0,10800.0,-2000.0,-14.0,,9423.0,2014-03-29,14700.0,12200.0,11600.0,13800.0,8.6,3.0,33.3,13200.0,2395.0
adidas-ultra-boost-4-white-royal,adidas,ultra,adidas ultra boost 4.0 white/royal,New,18800.0,11,21700.0,17700.0,1400.0,8.0,Chalk White/Chalk Pearl/Carbon,18846.0,2018-02-01,23200.0,10500.0,16300.0,21300.0,13.5,31.0,-1.1,17100.0,990.0
adidas-gazelle-black-multi-stripe,adidas,gazelle,adidas gazelle black multi stripe,New,6900.0,10,,6500.0,300.0,4.0,Core Black/Bright Cyan/Shock Pink,11517.0,2016-12-01,6900.0,6700.0,6800.0,7000.0,1.8,2.0,-40.9,6800.0,1417.0
adidas-nmd-r1-blackout,adidas,nmd,"adidas nmd r1 ""blackout""",New,10500.0,11,13800.0,14400.0,-5900.0,-36.0,,18846.0,2016-07-08,26600.0,10500.0,5800.0,15100.0,44.7,25.0,-45.0,18400.0,1563.0
adidas-rs-matrix-spirit-hi-raf-simons-sun-blue,adidas,rs,adidas rs matrix spirit hi raf simons sun blue,New,19500.0,10,25300.0,2700.0,0.0,0.0,Mist Sun/Bright Blue/Mist Sun,36645.0,2016-10-01,19500.0,19500.0,17700.0,21600.0,,1.0,-47.1,19500.0,1478.0
adidas-crazy-explosive-andrew-wiggins-away,adidas,crazy,adidas crazy explosive andrew wiggins away,New,9000.0,8,10800.0,7500.0,-3600.0,-29.0,,16752.0,2016-11-05,16300.0,9000.0,7800.0,10200.0,12.8,27.0,-46.9,11100.0,1443.0
adidas-eqt-support-adv-parley-blue-spirit,adidas,eqt,adidas eqt support adv parley blue spirit,New,10100.0,12,8000.0,2800.0,3700.0,58.0,,20940.0,2017-10-14,10100.0,3700.0,8000.0,12100.0,20.4,9.0,-52.7,7000.0,1100.0
adidas-yeezy-boost-350-v2-earth,adidas,yeezy,adidas yeezy boost 350 v2 earth,New,41900.0,6.5,30900.0,44700.0,4500.0,12.0,Earth/Earth/Earth,23034.0,2020-02-22,69200.0,21100.0,38900.0,44800.0,7.1,26712.0,80.5,31900.0,239.0
adidas-vulc-lace-up-pharrell-blue,adidas,vulc,adidas vulc lace up pharrell blue,New,13000.0,13,10600.0,7300.0,0.0,0.0,,8376.0,2016-05-12,13000.0,13000.0,11700.0,14400.0,,1.0,54.1,13000.0,1620.0
adidas-prophere-triple-black,adidas,prophere,adidas prophere triple black,New,4300.0,8,8500.0,7400.0,-5200.0,-56.0,Core Black/Core Black/Solar Red,12564.0,2018-03-01,16600.0,4300.0,1200.0,7300.0,73.0,21.0,-66.7,8700.0,962.0
adidas-y-3-yohji-court-white,adidas,y-3,adidas y-3 yohji court white,New,21100.0,10,18300.0,7300.0,1100.0,5.0,Cloud White/Cloud White/Black,31410.0,2019-01-01,26000.0,13000.0,17700.0,24600.0,16.4,10.0,-33.3,20700.0,656.0
adidas-zx-2k-4d-dash-green,adidas,zx,adidas zx 2k 4d dash green,New,16700.0,11,12700.0,13100.0,3000.0,22.0,Dash Green/Green Tint/Raw Green,26175.0,2020-08-01,36900.0,10600.0,14800.0,18600.0,11.6,26.0,-36.8,16700.0,78.0
adidas-nite-jogger-triple-white,adidas,nite,adidas nite jogger triple white,New,7400.0,11,11500.0,7300.0,-3100.0,-30.0,Cloud White/Crystal White/Crsytal White,13611.0,2019-04-11,16700.0,5400.0,4700.0,10200.0,37.4,70.0,-46.2,9900.0,556.0
adidas-crazy-byw-pharrell-ambition-pink,adidas,crazy,adidas crazy byw lvl x pharrell ambition pink,New,19000.0,11,8400.0,15800.0,12200.0,177.0,Chalk Pink/Footwear White/Core Black,26175.0,2018-07-13,19000.0,4600.0,15800.0,22300.0,17.4,59.0,-28.0,9300.0,828.0
adidas-puig-mystery-ink-green-mist,adidas,puig,adidas puig mystery ink green mist,New,13800.0,11,11600.0,9400.0,-1300.0,-9.0,Mystery Ink/Cloud White-Green Mist,10470.0,2020-09-19,18700.0,7400.0,11400.0,16100.0,16.9,27.0,30.0,12400.0,29.0
adidas-busenitz-pureboost-triple-white,adidas,busenitz,adidas busenitz pureboost triple white,New,8500.0,11,9500.0,6300.0,-1000.0,-11.0,,18846.0,2017-04-20,13200.0,8500.0,6700.0,10300.0,20.9,4.0,-55.6,10400.0,1277.0
y3-qasa-high-triple-black,adidas,qasa,y3 qasa high triple black,New,79100.0,8.5,58000.0,36800.0,44300.0,127.0,,41880.0,2015-08-20,79100.0,31000.0,57300.0,100900.0,27.6,3.0,87.6,48300.0,1886.0
adidas-ultra-boost-usa-2020,adidas,ultra,adidas ultra boost usa (2020),New,16800.0,9.0,12200.0,12100.0,4300.0,34.0,Cloud White/Royal Blue/Scarlet,18846.0,2020-06-30,22000.0,8500.0,14800.0,18800.0,12.0,104.0,-11.5,14100.0,110.0
adidas-boston-super-x-r1-never-made-pack-triple-white,adidas,boston,adidas boston super x r1 never made pack triple white,New,4300.0,9.5,6300.0,3600.0,-2600.0,-39.0,White/White/White,14658.0,2018-11-19,10600.0,4300.0,2300.0,6200.0,45.8,17.0,-71.8,6500.0,699.0
adidas-3mc-vulc-beavis-and-butthead,adidas,3mc,adidas 3mc vulc beavis and butthead,New,4200.0,10.5,6300.0,6700.0,0.0,0.0,Cloud White/Core Black/Cloud White,7329.0,2019-03-15,9500.0,3200.0,2200.0,6200.0,47.7,35.0,-44.3,4900.0,583.0
adidas-superstar-fringe-kiltie-white-w,adidas,superstar,adidas superstar fringe kiltie white (w),New,15900.0,10,18600.0,,-5200.0,-25.0,Footwear White/Off White/Gold Metallic,13611.0,2020-04-02,21100.0,15900.0,13200.0,18500.0,16.7,2.0,15.4,18500.0,199.0
adidas-ss2g-workshop,adidas,ss2g,adidas ss2g workshop,New,5300.0,11.5,9500.0,6700.0,-8400.0,-62.0,White/Black/Blue,16752.0,2018-08-08,13800.0,3700.0,1200.0,9400.0,78.0,8.0,-68.8,8100.0,802.0
adidas-superstar-80s-limited-edt-bank-vault,adidas,superstar,adidas superstar 80s limited edt bank vault,New,18000.0,12,14800.0,22100.0,-2000.0,-10.0,,17275.5,2017-10-28,20000.0,10600.0,14800.0,21100.0,17.4,11.0,3.0,14500.0,1086.0
adidas-ozweego-size,adidas,ozweego,adidas ozweego size?,New,11500.0,10.5,17500.0,13900.0,-3200.0,-22.0,Burgundy/Aqua/White,11517.0,2019-07-19,23200.0,11500.0,8600.0,14500.0,26.0,17.0,-0.9,15400.0,457.0
adidas-eqt-support-93-ronnie-fieg-nyc-bravest,adidas,eqt,adidas eqt support '93 ronnie fieg nyc bravest,New,15500.0,11.5,18000.0,8400.0,-700.0,-5.0,,17799.0,2014-10-11,28200.0,10500.0,10400.0,20600.0,33.1,10.0,-13.8,14900.0,2199.0
adidas-pure-boost-go-core-black-grey-five,adidas,pure,adidas pure boost go core black grey five,New,7400.0,9,6400.0,5200.0,0.0,0.0,Core Black/Grey Five/Grey Four,12564.0,2018-07-19,13900.0,6300.0,6900.0,8000.0,7.3,43.0,-41.7,7800.0,822.0
adidas-yeezy-boost-350-v2-semi-frozen-yellow,adidas,yeezy,adidas yeezy boost 350 v2 semi frozen yellow,New,36900.0,10,36800.0,52600.0,-2100.0,-5.0,,23034.0,2017-11-18,105400.0,23300.0,29600.0,44300.0,19.9,8463.0,59.1,35800.0,1065.0
adidas-zx-8000-lego,adidas,zx,adidas zx 8000 lego,New,18300.0,10.5,14800.0,25200.0,2600.0,16.0,Supplier Colour/Supplier Colour/Supplier Colour,13611.0,2020-09-25,47700.0,12700.0,16900.0,19700.0,7.8,2153.0,33.1,20700.0,23.0
adidas-crazy-8-adv-lusso,adidas,crazy,adidas crazy 8 adv lusso,New,17200.0,10,13200.0,5900.0,1400.0,9.0,,15705.0,2017-08-11,17200.0,4300.0,13800.0,20700.0,20.4,15.0,8.7,10400.0,1164.0
adidas-nmd-r1-packer-shoes,adidas,nmd,adidas nmd r1 packer shoes,New,20500.0,10.5,12700.0,18900.0,3800.0,23.0,,18846.0,2016-11-19,29200.0,7600.0,16100.0,24900.0,21.8,44.0,7.8,19700.0,1429.0
adidas-nite-jogger-grey-one,adidas,nite,adidas nite jogger grey one,New,9500.0,11.5,9000.0,8400.0,600.0,6.0,Grey One/Grey Two/Signal Green,13611.0,,17400.0,7400.0,7600.0,11400.0,19.7,15.0,-30.8,11300.0,
adidas-yeezy-boost-350-v2-black,adidas,yeezy,adidas yeezy boost 350 v2 black (non-reflective),New,55200.0,4.5,44100.0,61100.0,-1700.0,-3.0,Black/Black/Black,23034.0,2019-06-07,105400.0,26000.0,52500.0,57800.0,4.8,61076.0,137.7,39400.0,499.0
adidas-tennis-hu-pharrell-solid-gold,adidas,tennis,adidas tennis hu pharrell solid gold,New,10600.0,11.5,18500.0,10500.0,-5200.0,-33.0,,11517.0,2017-09-08,16600.0,5300.0,8800.0,12400.0,16.7,30.0,-9.1,11400.0,1136.0
adidas-zx-5000-undftd-x-bape-camo,adidas,zx,"adidas zx 5000 undftd x bape ""camo""",New,52200.0,10,27300.0,37900.0,1100.0,2.0,,18846.0,2013-04-20,52700.0,21100.0,45400.0,59100.0,13.1,19.0,175.0,38000.0,2738.0
adidas-nmd-r1-neighborhood-triple-black,adidas,nmd,adidas nmd r1 neighborhood triple black,New,47900.0,9,37900.0,31600.0,-4800.0,-9.0,Core Black/Core Black/Core Black,20940.0,2018-02-24,52700.0,25300.0,38100.0,57600.0,20.4,8.0,126.9,40500.0,967.0
adidas-sobakov-triple-black,adidas,sobakov,adidas sobakov triple black,New,6900.0,6,6900.0,14700.0,600.0,8.0,Core Black/Core Black/Core Black,12564.0,2018-11-14,12700.0,5800.0,4800.0,9000.0,31.2,14.0,-45.8,8400.0,704.0
adidas-tmac-1-mount-zion,adidas,tmac,adidas tmac 1 mount zion,New,15900.0,9,19700.0,13100.0,-4100.0,-21.0,Light Maroon/Dark Onix/Light Maroon,11517.0,2012-10-23,20000.0,5800.0,10900.0,20800.0,31.6,14.0,36.4,12100.0,2917.0
adidas-y-3-kusari-black,adidas,y-3,adidas y-3 kusari black,New,26400.0,12,20400.0,13800.0,0.0,0.0,Core Black/Core White/Core White,40833.0,2018-01-20,26400.0,9500.0,20900.0,31900.0,20.6,13.0,-35.9,19400.0,1002.0
adidas-stan-smith-raf-simons-white-black,adidas,stan,adidas stan smith raf simons white black,New,33600.0,11,31700.0,23100.0,2700.0,9.0,,31410.0,2017-09-30,33600.0,15900.0,27600.0,39700.0,18.1,6.0,6.1,26100.0,1114.0
adidas-i-5923-black-boost,adidas,i-5923,adidas i-5923 black boost,New,9500.0,10,10500.0,10500.0,-1000.0,-10.0,Core Black/Running White/Copper Metallic,13611.0,2018-01-30,17000.0,5300.0,8200.0,10900.0,14.1,78.0,-30.8,10600.0,992.0
adidas-nmd-r1-ai-camo-olive-cargo,adidas,nmd,adidas nmd r1 ai camo olive cargo,New,19500.0,11,19000.0,9800.0,4300.0,28.0,,17799.0,2017-10-20,31100.0,8000.0,13500.0,25600.0,30.7,14.0,8.8,17500.0,1094.0
adidas-eqt-support-ultra-primeknit-vintage-white,adidas,eqt,adidas eqt support ultra primeknit vintage white,New,10500.0,10.5,9000.0,2700.0,2500.0,30.0,,18846.0,2017-05-01,10500.0,8100.0,9300.0,11700.0,11.6,2.0,-45.0,9300.0,1266.0
adidas-ultra-boost-bronze-medal,adidas,ultra,adidas ultra boost 2.0 bronze medal (2016/2018),New,11500.0,13.0,9500.0,18900.0,-15700.0,-58.0,,20940.0,,30500.0,6400.0,5300.0,17800.0,54.5,103.0,-45.5,14000.0,
adidas-silverbirch-spzl-clear-blue,adidas,silverbirch,adidas silverbirch spzl clear blue,New,13800.0,11.5,9100.0,12100.0,-3100.0,-19.0,Clear Blue/Cloud White/Orange,12564.0,2019-06-21,19500.0,6400.0,11400.0,16100.0,16.9,36.0,8.6,12000.0,485.0
adidas-harden-stepback-black-purple-coral,adidas,harden,adidas harden stepback black purple coral,New,4300.0,10,10600.0,,0.0,0.0,Core Black/Glory Purple/Signal Coral,8376.0,2020-05-08,4300.0,4300.0,3800.0,4700.0,,1.0,-50.0,4300.0,163.0
adidas-tennis-hu-pharrell-multi-color,adidas,tennis,adidas tennis hu pharrell multi-color,New,24700.0,8,14300.0,15800.0,0.0,0.0,,13611.0,2017-07-28,26700.0,8500.0,19500.0,30000.0,21.2,59.0,80.1,15000.0,1178.0
adidas-pulseboost-hd-monocle-collegiate-navy,adidas,pulseboost,adidas pulseboost hd monocle collegiate navy,New,17900.0,11,,28400.0,0.0,0.0,Collegiate Navy/Collegiate Navy/Active Gold,31410.0,2019-12-14,17900.0,17900.0,16100.0,19700.0,,1.0,-43.5,17900.0,309.0
adidas-energy-boost-packer-shoes-x-solebox-silfra-rift,adidas,energy,adidas energy boost packer shoes x solebox silfra rift,New,7100.0,11,5700.0,4200.0,800.0,12.0,,18846.0,2017-11-11,8900.0,2700.0,6300.0,8000.0,12.5,40.0,-62.8,5700.0,1072.0
adidas-nite-jogger-white-multi,adidas,nite,adidas nite jogger white multi,New,8500.0,9.5,9000.0,7900.0,2200.0,33.0,White/Multi-Metallic Silver,13611.0,,10100.0,5300.0,7100.0,9900.0,16.2,8.0,-38.5,7300.0,
adidas-temper-run-pride-2019,adidas,temper,adidas temper run pride (2019),New,6400.0,12,4700.0,3600.0,1800.0,37.0,Off White/Blue Tint/Ice Yellow,14658.0,2019-06-01,79700.0,3400.0,5600.0,7100.0,11.6,24.0,-57.0,13500.0,505.0
adidas-nmd-cs2-core-black-red-solid,adidas,nmd,adidas nmd cs2 core black red solid,New,10600.0,8.5,12700.0,10500.0,500.0,5.0,,18846.0,2017-12-22,22400.0,6900.0,7100.0,14100.0,32.6,86.0,-44.4,11700.0,1031.0
adidas-tennis-hu-pharrell-teal,adidas,tennis,adidas tennis hu pharrell teal,New,24400.0,10.5,7300.0,12600.0,11300.0,86.0,,13611.0,2017-07-28,24400.0,3600.0,19000.0,29800.0,22.1,37.0,77.7,8200.0,1178.0
adidas-palace-puig-core-black,adidas,palace,adidas palace puig core black,New,16200.0,10.5,16900.0,11900.0,2600.0,19.0,Core Black/Core Black/Blue,14658.0,2020-05-22,45200.0,8500.0,12100.0,20300.0,25.3,22.0,9.3,16700.0,149.0
adidas-stan-smith-valentines-day-2020,adidas,stan,adidas stan smith valentines day (2020),New,20300.0,11,13900.0,,5500.0,37.0,Cloud White/Cloud White/Scarlet,8376.0,2020-02-01,28100.0,10600.0,18400.0,22200.0,9.2,41.0,140.2,15300.0,260.0
adidas-eqt-support-mid-adv-sns-eqt-adv-pack,adidas,eqt,adidas eqt support mid adv sns eqt adv pack,New,5300.0,10,9500.0,,400.0,6.0,Core Brown/Light Brown/Real Purple,16647.3,2018-03-28,5300.0,5000.0,5200.0,5500.0,3.0,2.0,-68.6,5200.0,935.0
adidas-dame-7-i-am-my-own-fan-core-black,adidas,dame,adidas dame 7 i am my own fan core black,New,12600.0,11.5,9400.0,6300.0,3100.0,32.0,Core Black/Silver Metallic/Core Black,11517.0,2020-10-09,12600.0,9000.0,11400.0,13800.0,9.5,6.0,8.1,10000.0,9.0
adidas-crazy-8-a-d-workshop,adidas,crazy,adidas crazy 8 a/d workshop,New,15900.0,13,15900.0,10500.0,0.0,0.0,Running White/Core Red/Core Black,23034.0,2018-02-01,15900.0,15900.0,14300.0,17400.0,,1.0,-31.8,15900.0,990.0
adidas-ozweego-neon-green,adidas,ozweego,adidas ozweego neon green,New,10000.0,11,6200.0,5700.0,300.0,3.0,Neon Green/Core Black/Green,11517.0,,21000.0,3200.0,8200.0,11700.0,18.2,149.0,-14.7,9500.0,
adidas-superstar-80s-chinese-new-year,adidas,superstar,adidas superstar 80s chinese new year,New,8500.0,12,11600.0,7100.0,2600.0,43.0,,12564.0,2017-01-07,8500.0,6000.0,7400.0,9500.0,12.3,3.0,-33.3,7200.0,1380.0
adidas-eqt-cushion-adv-grey-sub-green,adidas,eqt,adidas eqt cushion adv grey sub green,New,9300.0,7,9500.0,,900.0,10.0,,13611.0,2017-12-07,9300.0,2700.0,7200.0,11400.0,22.4,12.0,-32.3,5800.0,1046.0
adidas-zx-1000-a-zx-retro-2020,adidas,zx,adidas zx 1000 a-zx retro (2020),New,7400.0,9.5,7000.0,5700.0,700.0,9.0,Cream White/Core Black/Chalk White,10470.0,2020-08-07,21900.0,6800.0,3400.0,11500.0,54.4,56.0,-29.7,11100.0,72.0
adidas-adilette-pride-2019,adidas,adilette,adidas adilette pride (2019),New,7300.0,9,,3100.0,1200.0,18.0,Cloud White/Orange/Scarlet,4711.5,2019-06-01,15300.0,4800.0,4300.0,10400.0,41.3,9.0,53.3,7000.0,505.0
adidas-nmd-r1-red-marble,adidas,nmd,adidas nmd r1 red marble,New,21100.0,10,14400.0,13100.0,-2000.0,-9.0,Black/Grey/Red,13611.0,2018-10-19,26400.0,4800.0,13500.0,28700.0,36.0,14.0,53.8,14900.0,730.0
adidas-nmd-collegiate-navy-mesh,adidas,nmd,adidas nmd r1 collegiate navy mesh,New,12200.0,6,16000.0,15800.0,-3500.0,-23.0,,12564.0,2016-03-16,16400.0,6900.0,9400.0,14900.0,22.3,10.0,-4.2,13000.0,1677.0
adidas-nite-jogger-star-wars-storm-trooper,adidas,nite,adidas nite jogger star wars storm trooper,New,5000.0,11,5200.0,7100.0,-2900.0,-37.0,Cloud White/Cloud White/Core Black,13611.0,2019-12-17,20100.0,3700.0,3900.0,6100.0,20.8,273.0,-63.8,7700.0,306.0
adidas-aw-bball-lo-alexander-wang-core-black,adidas,aw,adidas aw bball lo alexander wang core black,New,24900.0,10.5,24800.0,16800.0,13300.0,115.0,,26175.0,2017-11-04,25100.0,7400.0,18800.0,31000.0,24.7,11.0,-5.6,17700.0,1079.0
adidas-ozweego-icey-pink-trace-maroon-w,adidas,ozweego,adidas ozweego icey pink trace maroon (w),New,9000.0,7,10200.0,5700.0,-2600.0,-23.0,Icey Pink/Real Pink/Trace Maroon,11517.0,2019-10-23,19000.0,6400.0,7300.0,10700.0,19.4,39.0,-22.7,11300.0,361.0
adidas-zx-700-boat-end-sahara,adidas,zx,adidas zx 700 boat end sahara,New,4200.0,7,15800.0,5200.0,-400.0,-9.0,,15600.300000000001,2016-11-06,4600.0,4200.0,4100.0,4400.0,4.4,4.0,-73.7,4400.0,1442.0
adidas-hike-lo-alexander-wang-glow-orange,adidas,hike,adidas hike lo alexander wang glow orange,New,13200.0,12.5,20800.0,6000.0,2500.0,22.0,,24081.0,2017-08-05,13200.0,10800.0,12000.0,14400.0,9.2,2.0,-45.7,12000.0,1170.0
adidas-eqt-cushion-2-easy-yellow-grey-two,adidas,eqt,adidas eqt cushion 2 easy yellow grey two,New,8900.0,8.5,25600.0,,600.0,6.0,Easy Yellow/Footwear White/Grey Two,13611.0,,8900.0,8400.0,8700.0,9200.0,3.0,2.0,-35.4,8700.0,
